  6 10 21 0030 D    71.0     5.0    10.5    17.6    67.0     2.6    13.4    17.8    17.5    97.2    -0.6     0.0    17.70   -16.40   100.21     2.01    18.0 99999.0    14.7
  6 10 21 0130 D    64.0     4.6     8.8    17.3    59.3     2.3    13.0    17.5    17.2    97.7    -0.4     0.0    17.30   -13.10   100.21     1.97    17.9 99999.0    14.7
  6 10 21 0230 D    63.2     5.0     8.4    17.1    60.5     2.5    13.8    17.3    16.9    97.0    -0.5     0.0    17.60   -10.70   100.19     1.94    17.9 99999.0    14.7
  6 10 21 0330 D    73.3     5.1     9.7    17.4    75.4     3.1    11.3    17.8    17.0    94.9    -0.8     0.0    17.60    -4.60   100.22     1.95    17.9 99999.0    14.7
  6 10 21 0430 D    75.3     5.0     9.7    17.5    78.2     3.3    10.0    17.9    17.1    94.6    -0.9     0.0    17.00    -4.90   100.24     1.96    17.8 99999.0    14.7
  6 10 21 0530 D    78.5     5.2    10.5    17.2    80.8     3.5    10.7    17.7    16.9    94.6    -1.0     0.0    16.50    -3.90   100.26     1.93    17.8 99999.0    14.7
  6 10 21 0630 D    83.9     4.7    11.5    17.0    83.3     3.2    12.7    17.5    16.8    94.9    -1.1     0.0    33.00     9.50   100.29     1.92    17.8 99999.0    14.7
  6 10 21 0730 C    73.2     5.2    10.8    17.3    75.4     3.5    13.4    17.9    16.8    92.8    -1.3     0.0    99.80    55.60   100.30     1.92    17.8 99999.0    14.7
  6 10 21 0830 C    72.3     6.1    13.6    17.8    72.7     4.3    13.7    18.6    16.9    89.6    -1.5     0.0   194.30   119.60   100.33     1.93    17.8 99999.0    14.7
  6 10 21 0930 C    81.8     5.6    14.4    17.9    79.4     4.1    13.8    18.7    17.1    90.0    -1.6     0.0   185.80   115.90   100.38     1.95    17.8 99999.0    14.7
  6 10 21 1030 C    82.4     6.3    11.5    18.0    79.7     4.6    12.3    18.8    17.2    89.7    -1.6     0.0   198.90   125.40   100.36     1.96    17.8 99999.0    14.7
  6 10 21 1130 C    70.8     5.4    16.1    18.3    71.2     4.0    15.7    19.1    17.3    88.7    -1.8     0.8   267.40   171.80   100.32     1.97    17.9 99999.0    14.7
  6 10 21 1230 C    67.4     5.1    16.3    18.3    66.0     3.7    15.9    19.1    17.4    88.9    -1.7     1.4   200.30   125.90   100.27     1.99    17.9 99999.0    14.7
  6 10 21 1330 C    74.3     5.3    14.8    18.2    73.8     4.0    14.5    18.9    17.2    89.6    -1.4     0.0   109.40    63.10   100.21     1.97    18.0 99999.0    14.7
  6 10 21 1430 C    69.0     5.0    17.3    18.4    69.9     3.6    15.2    19.1    17.3    88.7    -1.5     0.0   147.20    89.30   100.17     1.98    18.0 99999.0    14.7
  6 10 21 1530 C    75.4     5.1    16.2    18.6    73.6     3.5    13.7    19.3    17.3    88.1    -1.3     0.0    74.80    38.40   100.15     1.98    18.1 99999.0    14.7
